,s,f,Ψf,f_L
208,0.2082082,0.85999835,0.8602632,0.8669999999999971
209,0.2092092,0.86046374,0.8607239,0.8623333333333295
210,0.2102102,0.86092883,0.8611841,0.8643333333333304
211,0.2112112,0.86139333,0.86164385,0.8666666666666643
212,0.2122122,0.86185765,0.862103,0.8653333333333304
213,0.21321322,0.8623213,0.8625616,0.8483333333333307
214,0.21421422,0.86278456,0.8630197,0.8753333333333304
215,0.21521522,0.8632473,0.86347723,0.8639999999999968
216,0.21621622,0.8637096,0.86393416,0.864999999999997
217,0.21721722,0.8641714,0.8643906,0.8609999999999972
218,0.21821822,0.8646326,0.86484647,0.8749999999999979
219,0.21921922,0.86509347,0.8653018,0.8596666666666634
220,0.22022022,0.86555356,0.86575645,0.8766666666666645
221,0.22122122,0.8660132,0.8662106,0.8573333333333304
222,0.22222222,0.8664723,0.86666405,0.8686666666666646
223,0.22322322,0.866931,0.867117,0.8626666666666638
224,0.22422422,0.86738896,0.86756927,0.8656666666666644
225,0.22522523,0.8678463,0.86802095,0.8676666666666635
226,0.22622623,0.8683031,0.8684719,0.8689999999999976
227,0.22722723,0.86875945,0.8689223,0.8713333333333307
228,0.22822823,0.8692149,0.869372,0.8733333333333313
229,0.22922923,0.8696699,0.86982113,0.8769999999999976
230,0.23023023,0.8701241,0.87026954,0.8649999999999969
231,0.23123123,0.8705779,0.8707173,0.8806666666666634
232,0.23223223,0.87103087,0.8711644,0.8696666666666641
233,0.23323323,0.87148315,0.87161076,0.867666666666664
234,0.23423423,0.8719349,0.8720565,0.8766666666666643
235,0.23523523,0.87238574,0.87250155,0.8819999999999972
236,0.23623623,0.87283605,0.8729458,0.8776666666666638
237,0.23723723,0.8732857,0.8733894,0.8739999999999974
238,0.23823825,0.87373453,0.87383235,0.8803333333333302
239,0.23923925,0.8741827,0.8742745,0.8576666666666632
240,0.24024025,0.8746301,0.8747159,0.8679999999999963
241,0.24124125,0.8750767,0.87515664,0.876666666666664
242,0.24224225,0.8755227,0.8755966,0.8749999999999973
243,0.24324325,0.87596774,0.8760358,0.8733333333333311
244,0.24424425,0.8764122,0.8764743,0.8763333333333307
245,0.24524525,0.87685573,0.876912,0.8743333333333304
246,0.24624625,0.8772985,0.87734896,0.8786666666666634
247,0.24724725,0.87774056,0.87778515,0.8766666666666634
248,0.24824825,0.87818176,0.8782205,0.8729999999999972
249,0.24924925,0.87862206,0.87865514,0.8769999999999963
250,0.25025025,0.87906164,0.879089,0.8726666666666645
251,0.25125125,0.8795003,0.879522,0.8769999999999971
